value,x,y,z
-223.61815875,13.5,3.5,17.5
-223.618355,13.5,3.5,18.0
-223.62034125000002,13.5,3.5,18.5
-223.62232749999998,13.5,3.5,19.0
-225.08562999999998,13.5,4.0,0.0
-225.46705250000002,13.5,4.0,0.5
-225.848475,13.5,4.0,1.0
-225.94247000000001,13.5,4.0,1.5
-226.03646500000002,13.5,4.0,2.0
-225.96995,13.5,4.0,2.5
-225.903435,13.5,4.0,3.0
-225.7616625,13.5,4.0,3.5
-225.61989,13.5,4.0,4.0
-225.43822,13.5,4.0,4.5
-225.25655,13.5,4.0,5.0
-225.0515325,13.5,4.0,5.5
-224.846515,13.5,4.0,6.0
-224.64548249999999,13.5,4.0,6.5
-224.44445,13.5,4.0,7.0
-224.2746775,13.5,4.0,7.5
-224.104905,13.5,4.0,8.0
-223.994935,13.5,4.0,8.5
-223.88496500000002,13.5,4.0,9.0
-223.8261125,13.5,4.0,9.5
-223.76726,13.5,4.0,10.0
-223.7373225,13.5,4.0,10.5
-223.707385,13.5,4.0,11.0
-223.6900425,13.5,4.0,11.5
-223.6727,13.5,4.0,12.0
-223.66183,13.5,4.0,12.5
-223.65096,13.5,4.0,13.0
-223.6437475,13.5,4.0,13.5
-223.63653499999998,13.5,4.0,14.0
-223.631775,13.5,4.0,14.5
-223.627015,13.5,4.0,15.0
-223.62377,13.5,4.0,15.5
-223.620525,13.5,4.0,16.0
-223.6190175,13.5,4.0,16.5
-223.61751,13.5,4.0,17.0
-223.61777,13.5,4.0,17.5
-223.61803,13.5,4.0,18.0
-223.6200575,13.5,4.0,18.5
-223.622085,13.5,4.0,19.0
-224.457315,13.5,4.5,0.0
-225.0256375,13.5,4.5,0.5
-225.59395999999998,13.5,4.5,1.0
-225.7150775,13.5,4.5,1.5
-225.83619500000003,13.5,4.5,2.0
-225.77008875,13.5,4.5,2.5
-225.7039825,13.5,4.5,3.0
-225.5664975,13.5,4.5,3.5
-225.4290125,13.5,4.5,4.0
-225.25206250000002,13.5,4.5,4.5
-225.0751125,13.5,4.5,5.0
-224.88470875000002,13.5,4.5,5.5
-224.694305,13.5,4.5,6.0
-224.51426625000002,13.5,4.5,6.5
-224.3342275,13.5,4.5,7.0
-224.18806375,13.5,4.5,7.5
-224.04190000000003,13.5,4.5,8.0
-223.94866125000001,13.5,4.5,8.5
-223.8554225,13.5,4.5,9.0
-223.80483499999997,13.5,4.5,9.5
-223.7542475,13.5,4.5,10.0
-223.72767625,13.5,4.5,10.5
-223.70110499999998,13.5,4.5,11.0
-223.68531625,13.5,4.5,11.5
-223.66952750000002,13.5,4.5,12.0
-223.6593775,13.5,4.5,12.5
-223.6492275,13.5,4.5,13.0
-223.64238,13.5,4.5,13.5
-223.6355325,13.5,4.5,14.0
-223.63089875000003,13.5,4.5,14.5
-223.62626500000002,13.5,4.5,15.0
-223.62307625,13.5,4.5,15.5
-223.6198875,13.5,4.5,16.0
-223.61847250000002,13.5,4.5,16.5
-223.6170575,13.5,4.5,17.0
-223.617385,13.5,4.5,17.5
-223.6177125,13.5,4.5,18.0
-223.61978000000002,13.5,4.5,18.5
-223.6218475,13.5,4.5,19.0
-223.829,13.5,5.0,0.0
-224.58422249999998,13.5,5.0,0.5
-225.339445,13.5,5.0,1.0
-225.487685,13.5,5.0,1.5
-225.635925,13.5,5.0,2.0
-225.57022750000002,13.5,5.0,2.5
-225.50453,13.5,5.0,3.0
-225.37133250000002,13.5,5.0,3.5
-225.238135,13.5,5.0,4.0
-225.065905,13.5,5.0,4.5
-224.893675,13.5,5.0,5.0
-224.717885,13.5,5.0,5.5
-224.54209500000002,13.5,5.0,6.0
-224.38305000000003,13.5,5.0,6.5
-224.224005,13.5,5.0,7.0
-224.10145000000003,13.5,5.0,7.5
-223.97889500000002,13.5,5.0,8.0
-223.9023875,13.5,5.0,8.5
-223.82587999999998,13.5,5.0,9.0
-223.7835575,13.5,5.0,9.5
-223.74123500000002,13.5,5.0,10.0
-223.71803,13.5,5.0,10.5
-223.69482499999998,13.5,5.0,11.0
-223.68059,13.5,5.0,11.5
-223.666355,13.5,5.0,12.0
-223.656925,13.5,5.0,12.5
-223.647495,13.5,5.0,13.0
-223.6410125,13.5,5.0,13.5
-223.63453,13.5,5.0,14.0
-223.63002250000002,13.5,5.0,14.5
-223.625515,13.5,5.0,15.0
-223.62238250000001,13.5,5.0,15.5
-223.61925,13.5,5.0,16.0
-223.6179275,13.5,5.0,16.5
-223.616605,13.5,5.0,17.0
-223.617,13.5,5.0,17.5
-223.617395,13.5,5.0,18.0
-223.6195025,13.5,5.0,18.5
-223.62160999999998,13.5,5.0,19.0
-223.1760575,13.5,5.5,0.0
-224.06527250000002,13.5,5.5,0.5
-224.9544875,13.5,5.5,1.0
-225.17467125000002,13.5,5.5,1.5
-225.39485499999998,13.5,5.5,2.0
-225.40792125,13.5,5.5,2.5
-225.4209875,13.5,5.5,3.0
-225.34329125,13.5,5.5,3.5
-225.26559500000002,13.5,5.5,4.0
-225.10945375,13.5,5.5,4.5
-224.9533125,13.5,5.5,5.0
-224.77027624999997,13.5,5.5,5.5
-224.58724,13.5,5.5,6.0
-224.41377375000002,13.5,5.5,6.5
-224.2403075,13.5,5.5,7.0
-224.1091,13.5,5.5,7.5
-223.9778925,13.5,5.5,8.0
-223.89942000000002,13.5,5.5,8.5
-223.82094750000002,13.5,5.5,9.0
-223.77877499999997,13.5,5.5,9.5
-223.7366025,13.5,5.5,10.0
-223.71397375,13.5,5.5,10.5
-223.69134499999996,13.5,5.5,11.0
-223.67773875,13.5,5.5,11.5
-223.6641325,13.5,5.5,12.0
-223.65509125,13.5,5.5,12.5
-223.64605,13.5,5.5,13.0
-223.63979,13.5,5.5,13.5
-223.63353,13.5,5.5,14.0
-223.62918375,13.5,5.5,14.5
-223.6248375,13.5,5.5,15.0
-223.6217825,13.5,5.5,15.5
-223.6187275,13.5,5.5,16.0
-223.617475,13.5,5.5,16.5
-223.6162225,13.5,5.5,17.0
-223.61667000000003,13.5,5.5,17.5
-223.6171175,13.5,5.5,18.0
-223.61925875000003,13.5,5.5,18.5
-223.6214,13.5,5.5,19.0
-222.52311500000002,13.5,6.0,0.0
-223.5463225,13.5,6.0,0.5
-224.56953,13.5,6.0,1.0
-224.86165749999998,13.5,6.0,1.5
-225.153785,13.5,6.0,2.0
-225.24561500000002,13.5,6.0,2.5
-225.337445,13.5,6.0,3.0
-225.31525000000002,13.5,6.0,3.5
-225.293055,13.5,6.0,4.0
-225.15300249999999,13.5,6.0,4.5
-225.01295,13.5,6.0,5.0
-224.8226675,13.5,6.0,5.5
-224.632385,13.5,6.0,6.0
-224.44449749999998,13.5,6.0,6.5
-224.25661,13.5,6.0,7.0
-224.11675,13.5,6.0,7.5
-223.97689,13.5,6.0,8.0
-223.8964525,13.5,6.0,8.5
-223.816015,13.5,6.0,9.0
-223.77399250000002,13.5,6.0,9.5
-223.73197,13.5,6.0,10.0
-223.70991750000002,13.5,6.0,10.5
-223.687865,13.5,6.0,11.0
-223.6748875,13.5,6.0,11.5
-223.66190999999998,13.5,6.0,12.0
-223.6532575,13.5,6.0,12.5
-223.644605,13.5,6.0,13.0
-223.6385675,13.5,6.0,13.5
-223.63252999999997,13.5,6.0,14.0
-223.628345,13.5,6.0,14.5
-223.62416000000002,13.5,6.0,15.0
-223.6211825,13.5,6.0,15.5
-223.618205,13.5,6.0,16.0
-223.61702250000002,13.5,6.0,16.5
-223.61584,13.5,6.0,17.0
-223.61634,13.5,6.0,17.5
-223.61684,13.5,6.0,18.0
-223.619015,13.5,6.0,18.5
-223.62119,13.5,6.0,19.0
-222.3333,13.5,6.5,0.0
-222.99905,13.5,6.5,0.5
-223.66479999999999,13.5,6.5,1.0
-223.74134375,13.5,6.5,1.5
-223.8178875,13.5,6.5,2.0
-224.12818375,13.5,6.5,2.5
-224.43848000000003,13.5,6.5,3.0
-224.80964250000005,13.5,6.5,3.5
-225.18080500000002,13.5,6.5,4.0
-225.211845,13.5,6.5,4.5
-225.242885,13.5,6.5,5.0
-225.04395625,13.5,6.5,5.5
-224.84502750000001,13.5,6.5,6.0
-224.61571125,13.5,6.5,6.5
-224.386395,13.5,6.5,7.0
-224.20833249999998,13.5,6.5,7.5
-224.03027,13.5,6.5,8.0
-223.9301125,13.5,6.5,8.5
-223.829955,13.5,6.5,9.0
-223.78185125,13.5,6.5,9.5
-223.7337475,13.5,6.5,10.0
-223.71023125,13.5,6.5,10.5
-223.68671500000002,13.5,6.5,11.0
-223.6736425,13.5,6.5,11.5
-223.66057,13.5,6.5,12.0
-223.65212624999998,13.5,6.5,12.5
-223.6436825,13.5,6.5,13.0
-223.63777625,13.5,6.5,13.5
-223.63187,13.5,6.5,14.0
-223.62772499999997,13.5,6.5,14.5
-223.62358,13.5,6.5,15.0
-223.62071000000003,13.5,6.5,15.5
-223.61784,13.5,6.5,16.0
-223.61669250000003,13.5,6.5,16.5
-223.615545,13.5,6.5,17.0
-223.6160725,13.5,6.5,17.5
-223.6166,13.5,6.5,18.0
-223.618805,13.5,6.5,18.5
-223.62100999999998,13.5,6.5,19.0
-222.143485,13.5,7.0,0.0
-222.4517775,13.5,7.0,0.5
-222.76006999999998,13.5,7.0,1.0
-222.62103000000002,13.5,7.0,1.5
-222.48199,13.5,7.0,2.0
-223.01075250000002,13.5,7.0,2.5
-223.539515,13.5,7.0,3.0
-224.304035,13.5,7.0,3.5
-225.068555,13.5,7.0,4.0
-225.2706875,13.5,7.0,4.5
-225.47282,13.5,7.0,5.0
-225.265245,13.5,7.0,5.5
-225.05767,13.5,7.0,6.0
-224.786925,13.5,7.0,6.5
-224.51618000000002,13.5,7.0,7.0
-224.299915,13.5,7.0,7.5
-224.08365,13.5,7.0,8.0
-223.9637725,13.5,7.0,8.5
-223.84389499999997,13.5,7.0,9.0
-223.78971,13.5,7.0,9.5
-223.735525,13.5,7.0,10.0
-223.710545,13.5,7.0,10.5
-223.685565,13.5,7.0,11.0
-223.6723975,13.5,7.0,11.5
-223.65922999999998,13.5,7.0,12.0
-223.650995,13.5,7.0,12.5
-223.64276,13.5,7.0,13.0
-223.63698499999998,13.5,7.0,13.5
-223.63121,13.5,7.0,14.0
-223.627105,13.5,7.0,14.5
-223.623,13.5,7.0,15.0
-223.62023750000003,13.5,7.0,15.5
-223.617475,13.5,7.0,16.0
-223.6163625,13.5,7.0,16.5
-223.61525,13.5,7.0,17.0
-223.61580500000002,13.5,7.0,17.5
-223.61636,13.5,7.0,18.0
-223.618595,13.5,7.0,18.5
-223.62083,13.5,7.0,19.0
-221.6234375,13.5,7.5,0.0
-220.38183500000002,13.5,7.5,0.5
-219.1402325,13.5,7.5,1.0
-216.69324250000003,13.5,7.5,1.5
-214.2462525,13.5,7.5,2.0
-215.89802500000002,13.5,7.5,2.5
-217.54979749999998,13.5,7.5,3.0
-220.54954625,13.5,7.5,3.5
-223.54929500000003,13.5,7.5,4.0
-224.49015875,13.5,7.5,4.5
-225.4310225,13.5,7.5,5.0
-225.33533875,13.5,7.5,5.5
-225.23965500000003,13.5,7.5,6.0
-224.9435825,13.5,7.5,6.5
-224.64751,13.5,7.5,7.0
-224.39869875000002,13.5,7.5,7.5
-224.1498875,13.5,7.5,8.0
-224.00688625,13.5,7.5,8.5
-223.86388499999998,13.5,7.5,9.0
-223.80194375000002,13.5,7.5,9.5
-223.74000249999997,13.5,7.5,10.0
-223.71299125,13.5,7.5,10.5
-223.68598,13.5,7.5,11.0
-223.67241375,13.5,7.5,11.5
-223.65884749999998,13.5,7.5,12.0
-223.65059999999997,13.5,7.5,12.5
-223.6423525,13.5,7.5,13.0
-223.636635,13.5,7.5,13.5
-223.6309175,13.5,7.5,14.0
-223.62685625,13.5,7.5,14.5
-223.622795,13.5,7.5,15.0
-223.6200475,13.5,7.5,15.5
-223.6173,13.5,7.5,16.0
-223.616195,13.5,7.5,16.5
-223.61509,13.5,7.5,17.0
-223.61565249999998,13.5,7.5,17.5
-223.616215,13.5,7.5,18.0
-223.6184725,13.5,7.5,18.5
-223.62073,13.5,7.5,19.0
-221.10339,13.5,8.0,0.0
-218.3118925,13.5,8.0,0.5
-215.520395,13.5,8.0,1.0
-210.765455,13.5,8.0,1.5
-206.010515,13.5,8.0,2.0
-208.78529749999998,13.5,8.0,2.5
-211.56008,13.5,8.0,3.0
-216.79505749999998,13.5,8.0,3.5
-222.030035,13.5,8.0,4.0
-223.70962999999998,13.5,8.0,4.5
-225.389225,13.5,8.0,5.0
-225.40543250000002,13.5,8.0,5.5
-225.42164,13.5,8.0,6.0
-225.10023999999999,13.5,8.0,6.5
-224.77884,13.5,8.0,7.0
-224.4974825,13.5,8.0,7.5
-224.216125,13.5,8.0,8.0
-224.05,13.5,8.0,8.5
-223.883875,13.5,8.0,9.0
-223.8141775,13.5,8.0,9.5
-223.74448,13.5,8.0,10.0
-223.7154375,13.5,8.0,10.5
-223.686395,13.5,8.0,11.0
-223.67243,13.5,8.0,11.5
-223.65846499999998,13.5,8.0,12.0
-223.650205,13.5,8.0,12.5
-223.641945,13.5,8.0,13.0
-223.636285,13.5,8.0,13.5
-223.630625,13.5,8.0,14.0
-223.6266075,13.5,8.0,14.5
-223.62259,13.5,8.0,15.0
-223.61985750000002,13.5,8.0,15.5
-223.617125,13.5,8.0,16.0
-223.6160275,13.5,8.0,16.5
-223.61493000000002,13.5,8.0,17.0
-223.6155,13.5,8.0,17.5
-223.61606999999998,13.5,8.0,18.0
-223.61835,13.5,8.0,18.5
-223.62063,13.5,8.0,19.0
-220.73353,13.5,8.5,0.0
-217.1618675,13.5,8.5,0.5
-213.590205,13.5,8.5,1.0
-207.12896625000002,13.5,8.5,1.5
-200.66772749999998,13.5,8.5,2.0
-204.31991374999996,13.5,8.5,2.5
-207.9721,13.5,8.5,3.0
-214.60492250000001,13.5,8.5,3.5
-221.237745,13.5,8.5,4.0
-223.25818375,13.5,8.5,4.5
-225.27862249999998,13.5,8.5,5.0
-225.35381625,13.5,8.5,5.5
-225.42901,13.5,8.5,6.0
-225.11319625,13.5,8.5,6.5
-224.7973825,13.5,8.5,7.0
-224.514,13.5,8.5,7.5
-224.2306175,13.5,8.5,8.0
-224.0603125,13.5,8.5,8.5
-223.89000750000002,13.5,8.5,9.0
-223.81831374999996,13.5,8.5,9.5
-223.74662,13.5,8.5,10.0
-223.7168475,13.5,8.5,10.5
-223.687075,13.5,8.5,11.0
-223.67290500000001,13.5,8.5,11.5
-223.65873499999998,13.5,8.5,12.0
-223.6504175,13.5,8.5,12.5
-223.6421,13.5,8.5,13.0
-223.636225,13.5,8.5,13.5
-223.63035000000002,13.5,8.5,14.0
-223.62647375,13.5,8.5,14.5
-223.62259749999998,13.5,8.5,15.0
-223.61985625,13.5,8.5,15.5
-223.617115,13.5,8.5,16.0
-223.61601374999998,13.5,8.5,16.5
-223.6149125,13.5,8.5,17.0
-223.61549249999996,13.5,8.5,17.5
-223.6160725,13.5,8.5,18.0
-223.61835375,13.5,8.5,18.5
-223.620635,13.5,8.5,19.0
-220.36367,13.5,9.0,0.0
-216.0118425,13.5,9.0,0.5
-211.660015,13.5,9.0,1.0
-203.4924775,13.5,9.0,1.5
-195.32494,13.5,9.0,2.0
-199.85453,13.5,9.0,2.5
-204.38412,13.5,9.0,3.0
-212.4147875,13.5,9.0,3.5
-220.44545499999998,13.5,9.0,4.0
-222.8067375,13.5,9.0,4.5
-225.16802,13.5,9.0,5.0
-225.30219999999997,13.5,9.0,5.5
-225.43637999999999,13.5,9.0,6.0
-225.1261525,13.5,9.0,6.5
-224.815925,13.5,9.0,7.0
-224.5305175,13.5,9.0,7.5
-224.24511,13.5,9.0,8.0
-224.070625,13.5,9.0,8.5
-223.89614,13.5,9.0,9.0
-223.82245,13.5,9.0,9.5
-223.74876,13.5,9.0,10.0
-223.7182575,13.5,9.0,10.5
-223.68775499999998,13.5,9.0,11.0
-223.67338,13.5,9.0,11.5
-223.659005,13.5,9.0,12.0
-223.65063,13.5,9.0,12.5
-223.642255,13.5,9.0,13.0
-223.636165,13.5,9.0,13.5
-223.630075,13.5,9.0,14.0
-223.62634,13.5,9.0,14.5
-223.622605,13.5,9.0,15.0
-223.619855,13.5,9.0,15.5
-223.617105,13.5,9.0,16.0
-223.616,13.5,9.0,16.5
-223.614895,13.5,9.0,17.0
-223.615485,13.5,9.0,17.5
-223.616075,13.5,9.0,18.0
-223.6183575,13.5,9.0,18.5
-223.62064,13.5,9.0,19.0
-220.249975,13.5,9.5,0.0
-217.83614,13.5,9.5,0.5
-215.422305,13.5,9.5,1.0
-210.93671375000002,13.5,9.5,1.5
-206.4511225,13.5,9.5,2.0
-209.31768624999998,13.5,9.5,2.5
-212.18425000000002,13.5,9.5,3.0
-217.16789500000002,13.5,9.5,3.5
-222.15154,13.5,9.5,4.0
-223.69282125,13.5,9.5,4.5
-225.23410249999998,13.5,9.5,5.0
-225.259565,13.5,9.5,5.5
-225.2850275,13.5,9.5,6.0
-224.99942499999997,13.5,9.5,6.5
-224.7138225,13.5,9.5,7.0
-224.45540625,13.5,9.5,7.5
-224.19699,13.5,9.5,8.0
-224.0401625,13.5,9.5,8.5
-223.883335,13.5,9.5,9.0
-223.81516124999996,13.5,9.5,9.5
-223.74698750000002,13.5,9.5,10.0
-223.71765125,13.5,9.5,10.5
-223.68831500000002,13.5,9.5,11.0
-223.67407125000003,13.5,9.5,11.5
-223.6598275,13.5,9.5,12.0
-223.65133875,13.5,9.5,12.5
-223.64285,13.5,9.5,13.0
-223.6368,13.5,9.5,13.5
-223.63075000000003,13.5,9.5,14.0
-223.6267975,13.5,9.5,14.5
-223.62284499999998,13.5,9.5,15.0
-223.62006125,13.5,9.5,15.5
-223.6172775,13.5,9.5,16.0
-223.61615999999998,13.5,9.5,16.5
-223.61504250000002,13.5,9.5,17.0
-223.6156225,13.5,9.5,17.5
-223.6162025,13.5,9.5,18.0
-223.61847500000002,13.5,9.5,18.5
-223.6207475,13.5,9.5,19.0
-220.13628,13.5,10.0,0.0
-219.66043749999997,13.5,10.0,0.5
-219.184595,13.5,10.0,1.0
-218.38094999999998,13.5,10.0,1.5
-217.57730500000002,13.5,10.0,2.0
-218.7808425,13.5,10.0,2.5
-219.98438,13.5,10.0,3.0
-221.92100250000001,13.5,10.0,3.5
-223.85762499999998,13.5,10.0,4.0
-224.578905,13.5,10.0,4.5
-225.300185,13.5,10.0,5.0
-225.21693,13.5,10.0,5.5
-225.13367499999998,13.5,10.0,6.0
-224.8726975,13.5,10.0,6.5
-224.61172,13.5,10.0,7.0
-224.380295,13.5,10.0,7.5
-224.14887,13.5,10.0,8.0
-224.0097,13.5,10.0,8.5
-223.87053,13.5,10.0,9.0
-223.8078725,13.5,10.0,9.5
-223.745215,13.5,10.0,10.0
-223.717045,13.5,10.0,10.5
-223.688875,13.5,10.0,11.0
-223.6747625,13.5,10.0,11.5
-223.66064999999998,13.5,10.0,12.0
-223.65204749999998,13.5,10.0,12.5
-223.64344499999999,13.5,10.0,13.0
-223.63743499999998,13.5,10.0,13.5
-223.631425,13.5,10.0,14.0
-223.627255,13.5,10.0,14.5
-223.623085,13.5,10.0,15.0
-223.6202675,13.5,10.0,15.5
-223.61745,13.5,10.0,16.0
-223.61632,13.5,10.0,16.5
-223.61518999999998,13.5,10.0,17.0
-223.61576,13.5,10.0,17.5
-223.61633,13.5,10.0,18.0
-223.61859249999998,13.5,10.0,18.5
-223.620855,13.5,10.0,19.0
-216.5239825,13.5,10.5,0.0
-217.97173375,13.5,10.5,0.5
-219.41948499999998,13.5,10.5,1.0
-219.80612875,13.5,10.5,1.5
-220.19277250000002,13.5,10.5,2.0
-221.16824499999998,13.5,10.5,2.5
-222.1437175,13.5,10.5,3.0
-223.28835500000002,13.5,10.5,3.5
-224.4329925,13.5,10.5,4.0
-224.80325875000003,13.5,10.5,4.5
-225.17352499999998,13.5,10.5,5.0
-225.05465125,13.5,10.5,5.5
-224.9357775,13.5,10.5,6.0
-224.7091875,13.5,10.5,6.5
-224.4825975,13.5,10.5,7.0
-224.2867375,13.5,10.5,7.5
-224.0908775,13.5,10.5,8.0
-223.97327875,13.5,10.5,8.5
-223.85568,13.5,10.5,9.0
-223.79947499999997,13.5,10.5,9.5
-223.74327,13.5,10.5,10.0
-223.71659124999996,13.5,10.5,10.5
-223.6899125,13.5,10.5,11.0
-223.675925,13.5,10.5,11.5
-223.6619375,13.5,10.5,12.0
-223.65319374999999,13.5,10.5,12.5
-223.64445,13.5,10.5,13.0
-223.638335,13.5,10.5,13.5
-223.63222000000002,13.5,10.5,14.0
-223.62789875000004,13.5,10.5,14.5
-223.6235775,13.5,10.5,15.0
-223.62069375,13.5,10.5,15.5
-223.61781000000002,13.5,10.5,16.0
-223.61663875000002,13.5,10.5,16.5
-223.61546750000002,13.5,10.5,17.0
-223.6160075,13.5,10.5,17.5
-223.61654750000002,13.5,10.5,18.0
-223.618785,13.5,10.5,18.5
-223.62102249999998,13.5,10.5,19.0
-212.911685,13.5,11.0,0.0
-216.28303,13.5,11.0,0.5
-219.65437500000002,13.5,11.0,1.0
-221.2313075,13.5,11.0,1.5
-222.80824,13.5,11.0,2.0
-223.55564750000002,13.5,11.0,2.5
-224.303055,13.5,11.0,3.0
-224.6557075,13.5,11.0,3.5
-225.00836,13.5,11.0,4.0
-225.0276125,13.5,11.0,4.5
-225.046865,13.5,11.0,5.0
-224.8923725,13.5,11.0,5.5
-224.73788,13.5,11.0,6.0
-224.54567749999998,13.5,11.0,6.5
-224.353475,13.5,11.0,7.0
-224.19318,13.5,11.0,7.5
-224.03288500000002,13.5,11.0,8.0
-223.9368575,13.5,11.0,8.5
-223.84082999999998,13.5,11.0,9.0
-223.7910775,13.5,11.0,9.5
-223.74132500000002,13.5,11.0,10.0
-223.7161375,13.5,11.0,10.5
-223.69095,13.5,11.0,11.0
-223.6770875,13.5,11.0,11.5
-223.663225,13.5,11.0,12.0
-223.65434,13.5,11.0,12.5
-223.645455,13.5,11.0,13.0
-223.63923499999999,13.5,11.0,13.5
-223.633015,13.5,11.0,14.0
-223.62854249999998,13.5,11.0,14.5
-223.62407,13.5,11.0,15.0
-223.62112000000002,13.5,11.0,15.5
-223.61817000000002,13.5,11.0,16.0
-223.6169575,13.5,11.0,16.5
-223.615745,13.5,11.0,17.0
-223.61625500000002,13.5,11.0,17.5
-223.616765,13.5,11.0,18.0
-223.6189775,13.5,11.0,18.5
-223.62119,13.5,11.0,19.0
-204.9994375,13.5,11.5,0.0
-211.58094624999998,13.5,11.5,0.5
-218.162455,13.5,11.5,1.0
-220.55741500000002,13.5,11.5,1.5
-222.95237500000002,13.5,11.5,2.0
-223.76183375000002,13.5,11.5,2.5
-224.5712925,13.5,11.5,3.0
-224.81266875,13.5,11.5,3.5
-225.054045,13.5,11.5,4.0
-225.015045,13.5,11.5,4.5
-224.976045,13.5,11.5,5.0
-224.81825750000002,13.5,11.5,5.5
-224.66047,13.5,11.5,6.0
-224.48349375,13.5,11.5,6.5
-224.30651749999998,13.5,11.5,7.0
-224.162165,13.5,11.5,7.5
-224.0178125,13.5,11.5,8.0
-223.92902375,13.5,11.5,8.5
-223.840235,13.5,11.5,9.0
-223.7919425,13.5,11.5,9.5
-223.74365,13.5,11.5,10.0
-223.71851249999997,13.5,11.5,10.5
-223.693375,13.5,11.5,11.0
-223.67919874999998,13.5,11.5,11.5
-223.66502250000002,13.5,11.5,12.0
-223.65587125,13.5,11.5,12.5
-223.64671999999996,13.5,11.5,13.0
-223.6402825,13.5,11.5,13.5
-223.633845,13.5,11.5,14.0
-223.6293475,13.5,11.5,14.5
-223.62485,13.5,11.5,15.0
-223.6217575,13.5,11.5,15.5
-223.618665,13.5,11.5,16.0
-223.6173925,13.5,11.5,16.5
-223.61612,13.5,11.5,17.0
-223.6165775,13.5,11.5,17.5
-223.617035,13.5,11.5,18.0
-223.61921875,13.5,11.5,18.5
-223.62140250000002,13.5,11.5,19.0
-197.08719000000002,13.5,12.0,0.0
-206.8788625,13.5,12.0,0.5
-216.670535,13.5,12.0,1.0
-219.88352249999997,13.5,12.0,1.5
-223.09651,13.5,12.0,2.0
-223.96802,13.5,12.0,2.5
-224.83953,13.5,12.0,3.0
-224.96963,13.5,12.0,3.5
-225.09973,13.5,12.0,4.0
-225.0024775,13.5,12.0,4.5
-224.905225,13.5,12.0,5.0
-224.7441425,13.5,12.0,5.5
-224.58306,13.5,12.0,6.0
-224.42131,13.5,12.0,6.5
-224.25956,13.5,12.0,7.0
-224.13115,13.5,12.0,7.5
-224.00274000000002,13.5,12.0,8.0
-223.92119000000002,13.5,12.0,8.5
-223.83964,13.5,12.0,9.0
-223.7928075,13.5,12.0,9.5
-223.745975,13.5,12.0,10.0
-223.7208875,13.5,12.0,10.5
-223.69580000000002,13.5,12.0,11.0
-223.68131,13.5,12.0,11.5
-223.66682,13.5,12.0,12.0
-223.6574025,13.5,12.0,12.5
-223.647985,13.5,12.0,13.0
-223.64133,13.5,12.0,13.5
-223.63467500000002,13.5,12.0,14.0
-223.63015249999998,13.5,12.0,14.5
-223.62563,13.5,12.0,15.0
-223.62239499999998,13.5,12.0,15.5
-223.61916,13.5,12.0,16.0
-223.61782749999998,13.5,12.0,16.5
-223.616495,13.5,12.0,17.0
-223.6169,13.5,12.0,17.5
-223.617305,13.5,12.0,18.0
-223.61946,13.5,12.0,18.5
-223.62161500000002,13.5,12.0,19.0
-199.778055,13.5,12.5,0.0
-208.67514999999997,13.5,12.5,0.5
-217.572245,13.5,12.5,1.0
-220.57082125000002,13.5,12.5,1.5
-223.5693975,13.5,12.5,2.0
-224.35466875,13.5,12.5,2.5
-225.13994,13.5,12.5,3.0
-225.213145,13.5,12.5,3.5
-225.28635,13.5,12.5,4.0
-225.15689625000002,13.5,12.5,4.5
-225.0274425,13.5,12.5,5.0
-224.84534250000002,13.5,12.5,5.5
-224.6632425,13.5,12.5,6.0
-224.4899275,13.5,12.5,6.5
-224.3166125,13.5,12.5,7.0
-224.17795,13.5,12.5,7.5
-224.0392875,13.5,12.5,8.0
-223.948995,13.5,12.5,8.5
-223.8587025,13.5,12.5,9.0
-223.80676625,13.5,12.5,9.5
-223.75483000000003,13.5,12.5,10.0
-223.72746249999997,13.5,12.5,10.5
-223.70009499999998,13.5,12.5,11.0
-223.68457750000005,13.5,12.5,11.5
-223.66905999999997,13.5,12.5,12.0
-223.65915124999998,13.5,12.5,12.5
-223.64924249999999,13.5,12.5,13.0
-223.64242375000003,13.5,12.5,13.5
-223.635605,13.5,12.5,14.0
-223.63078499999997,13.5,12.5,14.5
-223.625965,13.5,12.5,15.0
-223.6228525,13.5,12.5,15.5
-223.61974,13.5,12.5,16.0
-223.61833375,13.5,12.5,16.5
-223.6169275,13.5,12.5,17.0
-223.61727624999997,13.5,12.5,17.5
-223.617625,13.5,12.5,18.0
-223.61973749999999,13.5,12.5,18.5
-223.62185,13.5,12.5,19.0
-202.46892,13.5,13.0,0.0
-210.4714375,13.5,13.0,0.5
-218.473955,13.5,13.0,1.0
-221.25812000000002,13.5,13.0,1.5
-224.042285,13.5,13.0,2.0
-224.7413175,13.5,13.0,2.5
-225.44035000000002,13.5,13.0,3.0
-225.45666,13.5,13.0,3.5
-225.47297,13.5,13.0,4.0
-225.31131499999998,13.5,13.0,4.5
-225.14965999999998,13.5,13.0,5.0
-224.9465425,13.5,13.0,5.5
-224.743425,13.5,13.0,6.0
-224.558545,13.5,13.0,6.5
-224.373665,13.5,13.0,7.0
-224.22474999999997,13.5,13.0,7.5
-224.07583499999998,13.5,13.0,8.0
-223.9768,13.5,13.0,8.5
-223.877765,13.5,13.0,9.0
-223.820725,13.5,13.0,9.5
-223.763685,13.5,13.0,10.0
-223.7340375,13.5,13.0,10.5
-223.70439,13.5,13.0,11.0
-223.687845,13.5,13.0,11.5
